rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
9763,2022-07-31 02:34:03-06,126,393,2022-08-07 22:30:03-06,1,2022-02-15 20:30:53-06
9764,2022-07-31 02:42:58-06,3761,136,2022-08-07 00:22:58-06,2,2022-02-15 20:30:53-06
9765,2022-07-31 02:44:40-06,472,551,2022-08-05 03:57:40-06,1,2022-02-15 20:30:53-06
9766,2022-07-31 02:46:29-06,4049,570,2022-07-31 22:08:29-06,1,2022-02-15 20:30:53-06
9767,2022-07-31 02:46:49-06,3432,89,2022-08-03 04:20:49-06,1,2022-02-15 20:30:53-06
9768,2022-07-31 02:48:41-06,2656,582,2022-08-08 04:40:41-06,2,2022-02-15 20:30:53-06
9769,2022-07-31 02:52:16-06,2958,484,2022-08-06 02:26:16-06,1,2022-02-15 20:30:53-06
9770,2022-07-31 02:52:40-06,1226,317,2022-08-08 23:44:40-06,1,2022-02-15 20:30:53-06
9771,2022-07-31 02:55:36-06,4123,398,2022-08-04 03:11:36-06,2,2022-02-15 20:30:53-06
9772,2022-07-31 02:56:07-06,3639,147,2022-08-01 06:50:07-06,2,2022-02-15 20:30:53-06
9773,2022-07-31 02:56:56-06,4555,376,2022-08-04 02:38:56-06,1,2022-02-15 20:30:53-06
9774,2022-07-31 02:57:51-06,4174,306,2022-08-02 02:08:51-06,2,2022-02-15 20:30:53-06
9775,2022-07-31 03:00:00-06,2818,162,2022-08-01 01:57:00-06,2,2022-02-15 20:30:53-06
9776,2022-07-31 03:01:03-06,2524,73,2022-08-03 00:20:03-06,2,2022-02-15 20:30:53-06
9777,2022-07-31 03:01:06-06,225,539,2022-08-07 21:44:06-06,2,2022-02-15 20:30:53-06
9778,2022-07-31 03:02:04-06,304,230,2022-08-04 00:44:04-06,2,2022-02-15 20:30:53-06
9779,2022-07-31 03:08:33-06,1280,402,2022-08-03 07:56:33-06,1,2022-02-15 20:30:53-06
9780,2022-07-31 03:10:22-06,3241,102,2022-08-02 04:43:22-06,1,2022-02-15 20:30:53-06
9781,2022-07-31 03:13:02-06,2310,155,2022-08-09 07:46:02-06,1,2022-02-15 20:30:53-06
9782,2022-07-31 03:14:26-06,2397,438,2022-08-06 09:11:26-06,1,2022-02-15 20:30:53-06
9783,2022-07-31 03:15:46-06,836,75,2022-08-09 06:22:46-06,2,2022-02-15 20:30:53-06
9784,2022-07-31 03:21:32-06,2761,362,2022-08-07 02:20:32-06,2,2022-02-15 20:30:53-06
9785,2022-07-31 03:22:15-06,4101,587,2022-08-02 03:02:15-06,1,2022-02-15 20:30:53-06
9786,2022-07-31 03:25:21-06,2560,586,2022-08-02 21:28:21-06,1,2022-02-15 20:30:53-06
9787,2022-07-31 03:26:19-06,3559,272,2022-08-09 02:02:19-06,1,2022-02-15 20:30:53-06
9788,2022-07-31 03:28:21-06,4367,344,2022-08-09 06:45:21-06,1,2022-02-15 20:30:53-06
9789,2022-07-31 03:30:25-06,619,137,2022-08-03 07:58:25-06,1,2022-02-15 20:30:53-06
9790,2022-07-31 03:34:08-06,3643,284,2022-08-04 04:19:08-06,2,2022-02-15 20:30:53-06
9791,2022-07-31 03:35:22-06,3642,300,2022-08-02 22:34:22-06,1,2022-02-15 20:30:53-06
9792,2022-07-31 03:43:41-06,3163,292,2022-08-07 03:18:41-06,1,2022-02-15 20:30:53-06
9793,2022-07-31 03:45:11-06,4576,295,2022-08-03 07:29:11-06,1,2022-02-15 20:30:53-06
9794,2022-07-31 03:47:01-06,1771,403,2022-08-01 23:52:01-06,2,2022-02-15 20:30:53-06
9795,2022-07-31 03:47:19-06,2005,63,2022-08-04 02:32:19-06,2,2022-02-15 20:30:53-06
9796,2022-07-31 03:52:43-06,1038,539,2022-08-08 23:08:43-06,1,2022-02-15 20:30:53-06
9797,2022-07-31 03:53:44-06,687,52,2022-08-08 22:51:44-06,1,2022-02-15 20:30:53-06
9798,2022-07-31 03:55:18-06,3759,55,2022-08-01 00:37:18-06,2,2022-02-15 20:30:53-06
9799,2022-07-31 03:58:32-06,3008,494,2022-08-01 05:08:32-06,1,2022-02-15 20:30:53-06
9800,2022-07-31 04:00:58-06,2153,257,2022-08-02 03:13:58-06,2,2022-02-15 20:30:53-06
9801,2022-07-31 04:03:13-06,3033,158,2022-08-04 03:55:13-06,2,2022-02-15 20:30:53-06
9802,2022-07-31 04:04:20-06,2156,594,2022-08-02 22:28:20-06,1,2022-02-15 20:30:53-06
9803,2022-07-31 04:06:02-06,3783,520,2022-07-31 23:25:02-06,1,2022-02-15 20:30:53-06
9804,2022-07-31 04:07:39-06,2490,196,2022-08-09 04:57:39-06,1,2022-02-15 20:30:53-06
9805,2022-07-31 04:11:10-06,4179,36,2022-08-03 00:36:10-06,2,2022-02-15 20:30:53-06
9806,2022-07-31 04:13:49-06,245,46,2022-08-03 23:18:49-06,1,2022-02-15 20:30:53-06
9807,2022-07-31 04:13:52-06,2137,267,2022-08-02 00:34:52-06,1,2022-02-15 20:30:53-06
9808,2022-07-31 04:17:22-06,3259,583,2022-08-07 08:54:22-06,1,2022-02-15 20:30:53-06
9809,2022-07-31 04:19:21-06,359,286,2022-08-08 05:43:21-06,2,2022-02-15 20:30:53-06
9810,2022-07-31 04:22:41-06,2066,545,2022-08-01 02:40:41-06,2,2022-02-15 20:30:53-06
9811,2022-07-31 04:23:45-06,3305,77,2022-08-06 08:51:45-06,1,2022-02-15 20:30:53-06
9812,2022-07-31 04:28:07-06,1540,57,2022-08-01 05:35:07-06,2,2022-02-15 20:30:53-06
9813,2022-07-31 04:29:23-06,1706,245,2022-08-07 01:01:23-06,2,2022-02-15 20:30:53-06
9814,2022-07-31 04:29:46-06,136,79,2022-08-08 08:49:46-06,1,2022-02-15 20:30:53-06
9815,2022-07-31 04:30:51-06,2728,540,2022-08-08 05:52:51-06,1,2022-02-15 20:30:53-06
9816,2022-07-31 04:32:58-06,4560,3,2022-08-04 10:12:58-06,2,2022-02-15 20:30:53-06
9817,2022-07-31 04:33:31-06,4019,170,2022-08-08 07:49:31-06,2,2022-02-15 20:30:53-06
9818,2022-07-31 04:34:32-06,1254,183,2022-08-04 01:20:32-06,1,2022-02-15 20:30:53-06
9819,2022-07-31 04:39:13-06,1927,292,2022-08-06 02:11:13-06,2,2022-02-15 20:30:53-06
9820,2022-07-31 04:46:57-06,499,279,2022-08-08 06:35:57-06,1,2022-02-15 20:30:53-06
9821,2022-07-31 04:47:54-06,386,271,2022-08-07 23:21:54-06,2,2022-02-15 20:30:53-06
9822,2022-07-31 04:48:25-06,2469,381,2022-08-05 08:52:25-06,2,2022-02-15 20:30:53-06
9823,2022-07-31 04:49:00-06,4423,129,2022-08-07 02:06:00-06,2,2022-02-15 20:30:53-06
9824,2022-07-31 04:49:55-06,4368,404,2022-08-07 09:54:55-06,2,2022-02-15 20:30:53-06
9825,2022-07-31 04:50:51-06,4322,390,2022-08-02 00:18:51-06,1,2022-02-15 20:30:53-06
9826,2022-07-31 04:51:46-06,2649,595,2022-08-09 10:18:46-06,1,2022-02-15 20:30:53-06
9827,2022-07-31 04:56:55-06,3840,329,2022-08-09 09:29:55-06,1,2022-02-15 20:30:53-06
9828,2022-07-31 04:56:57-06,3845,376,2022-08-02 10:05:57-06,1,2022-02-15 20:30:53-06
9829,2022-07-31 04:58:38-06,231,435,2022-08-07 01:11:38-06,2,2022-02-15 20:30:53-06
9830,2022-07-31 04:59:05-06,170,112,2022-08-06 03:38:05-06,1,2022-02-15 20:30:53-06
9831,2022-07-31 04:59:32-06,1961,192,2022-08-04 00:14:32-06,1,2022-02-15 20:30:53-06
9832,2022-07-31 05:01:49-06,3126,64,2022-08-08 02:21:49-06,1,2022-02-15 20:30:53-06
9833,2022-07-31 05:05:01-06,4243,368,2022-08-09 02:25:01-06,2,2022-02-15 20:30:53-06
9834,2022-07-31 05:05:42-06,2292,340,2022-08-07 08:26:42-06,1,2022-02-15 20:30:53-06
9835,2022-07-31 05:07:35-06,1051,328,2022-08-04 00:32:35-06,2,2022-02-15 20:30:53-06
9836,2022-07-31 05:12:00-06,2870,313,2022-08-08 23:53:00-06,1,2022-02-15 20:30:53-06
9837,2022-07-31 05:14:19-06,3488,573,2022-08-09 10:08:19-06,1,2022-02-15 20:30:53-06
9838,2022-07-31 05:18:49-06,3866,208,2022-08-03 09:49:49-06,2,2022-02-15 20:30:53-06
9839,2022-07-31 05:21:16-06,1591,561,2022-08-09 06:41:16-06,2,2022-02-15 20:30:53-06
9840,2022-07-31 05:23:18-06,364,388,2022-08-06 08:59:18-06,1,2022-02-15 20:30:53-06
9841,2022-07-31 05:24:19-06,4554,238,2022-08-09 08:31:19-06,1,2022-02-15 20:30:53-06
9842,2022-07-31 05:24:58-06,2896,261,2022-08-02 04:01:58-06,2,2022-02-15 20:30:53-06
9843,2022-07-31 05:25:28-06,2923,532,2022-08-01 02:51:28-06,2,2022-02-15 20:30:53-06
9844,2022-07-31 05:26:31-06,3930,181,2022-08-05 06:58:31-06,1,2022-02-15 20:30:53-06
9845,2022-07-31 05:28:05-06,2417,79,2022-08-05 23:47:05-06,1,2022-02-15 20:30:53-06
9846,2022-07-31 05:30:12-06,4240,573,2022-08-05 01:24:12-06,2,2022-02-15 20:30:53-06
9847,2022-07-31 05:33:43-06,1137,174,2022-08-04 07:15:43-06,2,2022-02-15 20:30:53-06
9848,2022-07-31 05:44:33-06,3290,346,2022-08-07 06:49:33-06,2,2022-02-15 20:30:53-06
9849,2022-07-31 05:44:34-06,2230,429,2022-08-02 09:49:34-06,1,2022-02-15 20:30:53-06
9850,2022-07-31 05:46:52-06,1461,497,2022-08-04 03:52:52-06,2,2022-02-15 20:30:53-06
9851,2022-07-31 05:50:24-06,25,49,2022-08-08 01:30:24-06,2,2022-02-15 20:30:53-06
9852,2022-07-31 05:52:17-06,4257,415,2022-08-05 00:59:17-06,2,2022-02-15 20:30:53-06
9853,2022-07-31 05:58:20-06,1782,221,2022-08-04 03:47:20-06,1,2022-02-15 20:30:53-06
9854,2022-07-31 05:59:34-06,1049,441,2022-08-03 00:20:34-06,2,2022-02-15 20:30:53-06
9855,2022-07-31 06:00:33-06,1246,326,2022-08-03 09:18:33-06,2,2022-02-15 20:30:53-06
9856,2022-07-31 06:00:35-06,723,347,2022-08-07 11:07:35-06,1,2022-02-15 20:30:53-06
9857,2022-07-31 06:00:53-06,3316,168,2022-08-09 08:56:53-06,1,2022-02-15 20:30:53-06
9858,2022-07-31 06:02:07-06,252,128,2022-08-03 08:14:07-06,2,2022-02-15 20:30:53-06
9859,2022-07-31 06:02:55-06,4094,127,2022-08-05 04:04:55-06,1,2022-02-15 20:30:53-06
9860,2022-07-31 06:03:24-06,3266,585,2022-08-07 00:28:24-06,2,2022-02-15 20:30:53-06
9861,2022-07-31 06:04:14-06,1050,264,2022-08-09 08:22:14-06,1,2022-02-15 20:30:53-06
9862,2022-07-31 06:05:03-06,474,513,2022-08-01 02:05:03-06,2,2022-02-15 20:30:53-06
9863,2022-07-31 06:05:29-06,19,239,2022-08-08 05:33:29-06,1,2022-02-15 20:30:53-06
9864,2022-07-31 06:06:54-06,3619,394,2022-08-02 04:47:54-06,2,2022-02-15 20:30:53-06
9865,2022-07-31 06:10:45-06,1355,580,2022-08-02 02:19:45-06,2,2022-02-15 20:30:53-06
9866,2022-07-31 06:13:50-06,3555,374,2022-08-07 08:11:50-06,1,2022-02-15 20:30:53-06
9867,2022-07-31 06:17:04-06,2485,83,2022-08-05 00:17:04-06,2,2022-02-15 20:30:53-06
9868,2022-07-31 06:20:08-06,266,378,2022-08-01 11:17:08-06,2,2022-02-15 20:30:53-06
9869,2022-07-31 06:21:54-06,783,261,2022-08-07 02:09:54-06,1,2022-02-15 20:30:53-06
9870,2022-07-31 06:22:51-06,442,195,2022-08-05 09:04:51-06,1,2022-02-15 20:30:53-06
9871,2022-07-31 06:25:46-06,194,109,2022-08-01 06:12:46-06,2,2022-02-15 20:30:53-06
9872,2022-07-31 06:27:55-06,1021,376,2022-08-04 07:33:55-06,1,2022-02-15 20:30:53-06
9873,2022-07-31 06:32:18-06,667,442,2022-08-06 04:15:18-06,2,2022-02-15 20:30:53-06
9874,2022-07-31 06:32:31-06,2476,482,2022-08-07 02:50:31-06,2,2022-02-15 20:30:53-06
9875,2022-07-31 06:37:41-06,2878,421,2022-08-03 08:17:41-06,2,2022-02-15 20:30:53-06
9876,2022-07-31 06:37:51-06,828,347,2022-08-07 11:05:51-06,2,2022-02-15 20:30:53-06
9877,2022-07-31 06:41:57-06,1299,559,2022-08-06 08:27:57-06,2,2022-02-15 20:30:53-06
9878,2022-07-31 06:42:02-06,1753,424,2022-08-05 03:15:02-06,2,2022-02-15 20:30:53-06
9879,2022-07-31 06:45:32-06,1935,178,2022-08-07 10:12:32-06,1,2022-02-15 20:30:53-06
9880,2022-07-31 06:49:02-06,3590,64,2022-08-08 03:31:02-06,2,2022-02-15 20:30:53-06
9881,2022-07-31 06:50:38-06,4209,412,2022-08-06 01:58:38-06,1,2022-02-15 20:30:53-06
9882,2022-07-31 06:53:33-06,1429,311,2022-08-09 08:55:33-06,1,2022-02-15 20:30:53-06
9883,2022-07-31 06:53:37-06,4286,356,2022-08-06 08:45:37-06,1,2022-02-15 20:30:53-06
9884,2022-07-31 06:56:24-06,511,590,2022-08-01 09:59:24-06,1,2022-02-15 20:30:53-06
9885,2022-07-31 06:59:32-06,3600,461,2022-08-07 05:30:32-06,2,2022-02-15 20:30:53-06
9886,2022-07-31 07:00:13-06,1386,519,2022-08-08 12:30:13-06,1,2022-02-15 20:30:53-06
9887,2022-07-31 07:00:32-06,436,549,2022-08-05 12:16:32-06,1,2022-02-15 20:30:53-06
9888,2022-07-31 07:00:53-06,4400,5,2022-08-08 11:51:53-06,2,2022-02-15 20:30:53-06
9889,2022-07-31 07:02:50-06,2842,143,2022-08-05 05:09:50-06,2,2022-02-15 20:30:53-06
9890,2022-07-31 07:04:44-06,1024,151,2022-08-01 04:24:44-06,1,2022-02-15 20:30:53-06
9891,2022-07-31 07:05:44-06,3359,462,2022-08-02 09:21:44-06,2,2022-02-15 20:30:53-06
9892,2022-07-31 07:06:25-06,1045,251,2022-08-03 11:11:25-06,2,2022-02-15 20:30:53-06
9893,2022-07-31 07:07:21-06,2445,179,2022-08-01 02:20:21-06,2,2022-02-15 20:30:53-06
9894,2022-07-31 07:07:44-06,3724,199,2022-08-05 11:01:44-06,2,2022-02-15 20:30:53-06
9895,2022-07-31 07:07:56-06,835,560,2022-08-05 07:56:56-06,1,2022-02-15 20:30:53-06
9896,2022-07-31 07:09:48-06,2591,586,2022-08-01 13:02:48-06,1,2022-02-15 20:30:53-06
9897,2022-07-31 07:11:57-06,3945,538,2022-08-02 05:20:57-06,1,2022-02-15 20:30:53-06
9898,2022-07-31 07:12:03-06,2151,359,2022-08-01 05:27:03-06,1,2022-02-15 20:30:53-06
9899,2022-07-31 07:12:36-06,3352,168,2022-08-08 01:59:36-06,1,2022-02-15 20:30:53-06
9900,2022-07-31 07:15:05-06,3132,453,2022-08-07 04:58:05-06,2,2022-02-15 20:30:53-06
9901,2022-07-31 07:20:59-06,3332,277,2022-08-03 02:30:59-06,1,2022-02-15 20:30:53-06
9902,2022-07-31 07:24:33-06,486,218,2022-08-09 04:11:33-06,2,2022-02-15 20:30:53-06
9903,2022-07-31 07:31:44-06,1621,316,2022-08-08 13:03:44-06,1,2022-02-15 20:30:53-06
9904,2022-07-31 07:34:17-06,4089,428,2022-08-08 10:19:17-06,1,2022-02-15 20:30:53-06
9905,2022-07-31 07:37:03-06,2839,519,2022-08-01 08:55:03-06,2,2022-02-15 20:30:53-06
9906,2022-07-31 07:38:12-06,4241,204,2022-08-01 06:56:12-06,1,2022-02-15 20:30:53-06
9907,2022-07-31 07:39:50-06,4282,120,2022-08-09 02:39:50-06,1,2022-02-15 20:30:53-06
9908,2022-07-31 07:39:52-06,4408,27,2022-08-09 02:46:52-06,2,2022-02-15 20:30:53-06
9909,2022-07-31 07:43:34-06,2600,587,2022-08-09 08:31:34-06,1,2022-02-15 20:30:53-06
9910,2022-07-31 07:47:57-06,368,122,2022-08-05 11:20:57-06,1,2022-02-15 20:30:53-06
9911,2022-07-31 07:48:01-06,3879,112,2022-08-06 04:55:01-06,1,2022-02-15 20:30:53-06
9912,2022-07-31 07:49:04-06,3119,367,2022-08-03 08:40:04-06,1,2022-02-15 20:30:53-06
9913,2022-07-31 07:51:04-06,3744,229,2022-08-06 05:12:04-06,1,2022-02-15 20:30:53-06
9914,2022-07-31 07:51:19-06,3147,530,2022-08-05 02:51:19-06,1,2022-02-15 20:30:53-06
9915,2022-07-31 07:52:26-06,2933,566,2022-08-03 04:53:26-06,1,2022-02-15 20:30:53-06
9916,2022-07-31 07:54:52-06,949,432,2022-08-07 06:18:52-06,1,2022-02-15 20:30:53-06
9917,2022-07-31 07:55:11-06,3829,159,2022-08-02 06:58:11-06,2,2022-02-15 20:30:53-06
9918,2022-07-31 07:55:22-06,2519,283,2022-08-04 02:02:22-06,2,2022-02-15 20:30:53-06
9919,2022-07-31 07:55:46-06,3205,291,2022-08-08 04:43:46-06,2,2022-02-15 20:30:53-06
9920,2022-07-31 07:57:13-06,3108,139,2022-08-03 11:58:13-06,2,2022-02-15 20:30:53-06
9921,2022-07-31 07:59:21-06,1004,332,2022-08-01 05:40:21-06,2,2022-02-15 20:30:53-06
9922,2022-07-31 07:59:37-06,3615,25,2022-08-06 07:05:37-06,1,2022-02-15 20:30:53-06
9923,2022-07-31 08:00:15-06,1635,209,2022-08-05 04:09:15-06,2,2022-02-15 20:30:53-06
9924,2022-07-31 08:04:57-06,1986,64,2022-08-05 13:07:57-06,2,2022-02-15 20:30:53-06
9925,2022-07-31 08:08:47-06,2351,24,2022-08-02 13:27:47-06,1,2022-02-15 20:30:53-06
9926,2022-07-31 08:11:51-06,3733,472,2022-08-09 11:26:51-06,1,2022-02-15 20:30:53-06
9927,2022-07-31 08:12:13-06,999,346,2022-08-01 04:37:13-06,1,2022-02-15 20:30:53-06
9928,2022-07-31 08:13:57-06,3627,53,2022-08-06 13:39:57-06,1,2022-02-15 20:30:53-06
9929,2022-07-31 08:17:24-06,2521,564,2022-08-03 10:27:24-06,1,2022-02-15 20:30:53-06
9930,2022-07-31 08:18:03-06,4491,304,2022-08-01 05:36:03-06,2,2022-02-15 20:30:53-06
9931,2022-07-31 08:18:19-06,3455,183,2022-08-04 07:23:19-06,2,2022-02-15 20:30:53-06
9932,2022-07-31 08:19:48-06,1691,264,2022-08-05 14:09:48-06,1,2022-02-15 20:30:53-06
9933,2022-07-31 08:24:46-06,2349,111,2022-08-01 03:00:46-06,1,2022-02-15 20:30:53-06
9934,2022-07-31 08:25:26-06,2492,236,2022-08-05 10:13:26-06,1,2022-02-15 20:30:53-06
9935,2022-07-31 08:27:07-06,2247,10,2022-08-05 04:23:07-06,1,2022-02-15 20:30:53-06
9936,2022-07-31 08:27:41-06,979,153,2022-08-06 09:25:41-06,1,2022-02-15 20:30:53-06
9937,2022-07-31 08:28:10-06,3697,521,2022-08-06 14:20:10-06,2,2022-02-15 20:30:53-06
9938,2022-07-31 08:28:47-06,2871,63,2022-08-09 14:24:47-06,2,2022-02-15 20:30:53-06
9939,2022-07-31 08:29:00-06,3049,538,2022-08-08 04:09:00-06,1,2022-02-15 20:30:53-06
9940,2022-07-31 08:29:06-06,3975,388,2022-08-06 07:26:06-06,2,2022-02-15 20:30:53-06
9941,2022-07-31 08:31:25-06,1756,175,2022-08-05 10:23:25-06,1,2022-02-15 20:30:53-06
9942,2022-07-31 08:35:43-06,4573,545,2022-08-07 10:37:43-06,2,2022-02-15 20:30:53-06
9943,2022-07-31 08:37:29-06,887,494,2022-08-09 11:25:29-06,1,2022-02-15 20:30:53-06
9944,2022-07-31 08:44:43-06,2540,241,2022-08-08 03:30:43-06,1,2022-02-15 20:30:53-06
9945,2022-07-31 08:47:51-06,2075,309,2022-08-02 12:06:51-06,1,2022-02-15 20:30:53-06
9946,2022-07-31 08:48:54-06,2100,29,2022-08-03 05:42:54-06,2,2022-02-15 20:30:53-06
9947,2022-07-31 08:49:40-06,1173,138,2022-08-08 04:11:40-06,1,2022-02-15 20:30:53-06
9948,2022-07-31 08:49:41-06,806,342,2022-08-06 05:36:41-06,1,2022-02-15 20:30:53-06
9949,2022-07-31 08:50:10-06,3258,309,2022-08-01 10:53:10-06,2,2022-02-15 20:30:53-06
9950,2022-07-31 08:50:22-06,1657,572,2022-08-08 12:10:22-06,2,2022-02-15 20:30:53-06
9951,2022-07-31 08:51:16-06,4412,95,2022-08-03 07:54:16-06,1,2022-02-15 20:30:53-06
9952,2022-07-31 08:52:37-06,1634,128,2022-08-06 03:50:37-06,2,2022-02-15 20:30:53-06
9953,2022-07-31 08:56:35-06,1646,211,2022-08-02 05:01:35-06,2,2022-02-15 20:30:53-06
9954,2022-07-31 08:57:07-06,1830,463,2022-08-05 05:04:07-06,2,2022-02-15 20:30:53-06
9955,2022-07-31 09:01:26-06,1745,342,2022-08-04 04:15:26-06,2,2022-02-15 20:30:53-06
9956,2022-07-31 09:03:47-06,4485,342,2022-08-01 09:40:47-06,2,2022-02-15 20:30:53-06
9957,2022-07-31 09:03:55-06,1857,85,2022-08-04 08:16:55-06,2,2022-02-15 20:30:53-06
9958,2022-07-31 09:03:56-06,4142,157,2022-08-04 08:21:56-06,2,2022-02-15 20:30:53-06
9959,2022-07-31 09:04:22-06,340,199,2022-08-03 14:51:22-06,2,2022-02-15 20:30:53-06
9960,2022-07-31 09:05:52-06,1022,569,2022-08-05 07:15:52-06,2,2022-02-15 20:30:53-06
9961,2022-07-31 09:07:50-06,1856,40,2022-08-07 11:37:50-06,2,2022-02-15 20:30:53-06
9962,2022-07-31 09:10:36-06,1951,576,2022-08-02 10:09:36-06,1,2022-02-15 20:30:53-06
9963,2022-07-31 09:16:46-06,1609,573,2022-08-02 15:00:46-06,1,2022-02-15 20:30:53-06
9964,2022-07-31 09:17:39-06,3149,191,2022-08-03 08:03:39-06,1,2022-02-15 20:30:53-06
9965,2022-07-31 09:19:32-06,3946,101,2022-08-05 13:18:32-06,2,2022-02-15 20:30:53-06
9966,2022-07-31 09:26:46-06,4137,373,2022-08-03 07:29:46-06,1,2022-02-15 20:30:53-06
9967,2022-07-31 09:31:17-06,958,537,2022-08-06 06:52:17-06,1,2022-02-15 20:30:53-06
9968,2022-07-31 09:32:16-06,2666,363,2022-08-08 05:23:16-06,1,2022-02-15 20:30:53-06
9969,2022-07-31 09:38:12-06,938,151,2022-08-05 04:45:12-06,2,2022-02-15 20:30:53-06
9970,2022-07-31 09:38:24-06,2846,578,2022-08-02 05:59:24-06,2,2022-02-15 20:30:53-06
9971,2022-07-31 09:42:16-06,2674,573,2022-08-09 11:08:16-06,2,2022-02-15 20:30:53-06
9972,2022-07-31 09:42:43-06,190,506,2022-08-02 04:05:43-06,2,2022-02-15 20:30:53-06
9973,2022-07-31 09:49:31-06,1850,369,2022-08-03 15:03:31-06,2,2022-02-15 20:30:53-06
9974,2022-07-31 09:51:11-06,430,503,2022-08-05 09:04:11-06,1,2022-02-15 20:30:53-06
9975,2022-07-31 09:53:43-06,2564,40,2022-08-07 13:13:43-06,2,2022-02-15 20:30:53-06
9976,2022-07-31 09:57:49-06,4219,579,2022-08-03 09:33:49-06,2,2022-02-15 20:30:53-06
9977,2022-07-31 09:58:42-06,2300,363,2022-08-09 06:34:42-06,1,2022-02-15 20:30:53-06
9978,2022-07-31 09:59:51-06,2812,427,2022-08-06 09:48:51-06,2,2022-02-15 20:30:53-06
9979,2022-07-31 10:00:07-06,646,576,2022-08-08 13:40:07-06,1,2022-02-15 20:30:53-06
9980,2022-07-31 10:02:00-06,122,225,2022-08-08 04:11:00-06,2,2022-02-15 20:30:53-06
9981,2022-07-31 10:08:31-06,1354,321,2022-08-01 15:46:31-06,2,2022-02-15 20:30:53-06
9982,2022-07-31 10:09:02-06,2698,428,2022-08-02 06:02:02-06,2,2022-02-15 20:30:53-06
9983,2022-07-31 10:09:36-06,350,129,2022-08-08 13:26:36-06,1,2022-02-15 20:30:53-06
9984,2022-07-31 10:12:23-06,433,432,2022-08-01 14:04:23-06,2,2022-02-15 20:30:53-06
9985,2022-07-31 10:14:47-06,1831,85,2022-08-01 05:11:47-06,2,2022-02-15 20:30:53-06
9986,2022-07-31 10:16:50-06,1242,124,2022-08-05 11:34:50-06,2,2022-02-15 20:30:53-06
9987,2022-07-31 10:22:35-06,1619,15,2022-08-01 14:19:35-06,2,2022-02-15 20:30:53-06
9988,2022-07-31 10:22:36-06,3844,243,2022-08-07 11:35:36-06,2,2022-02-15 20:30:53-06
9989,2022-07-31 10:22:39-06,1713,79,2022-08-01 11:55:39-06,1,2022-02-15 20:30:53-06
9990,2022-07-31 10:24:21-06,4481,555,2022-08-09 10:14:21-06,2,2022-02-15 20:30:53-06
9991,2022-07-31 10:26:27-06,3662,414,2022-08-03 10:36:27-06,1,2022-02-15 20:30:53-06
9992,2022-07-31 10:29:48-06,4242,304,2022-08-09 06:02:48-06,2,2022-02-15 20:30:53-06
9993,2022-07-31 10:30:20-06,2503,225,2022-08-01 13:53:20-06,2,2022-02-15 20:30:53-06
9994,2022-07-31 10:30:31-06,2155,195,2022-08-01 04:35:31-06,1,2022-02-15 20:30:53-06
9995,2022-07-31 10:30:47-06,1978,180,2022-08-04 05:20:47-06,2,2022-02-15 20:30:53-06
9996,2022-07-31 10:32:03-06,3271,104,2022-08-06 09:17:03-06,2,2022-02-15 20:30:53-06
9997,2022-07-31 10:37:30-06,640,579,2022-08-02 07:49:30-06,1,2022-02-15 20:30:53-06
9998,2022-07-31 10:40:35-06,2549,30,2022-08-04 11:15:35-06,1,2022-02-15 20:30:53-06
9999,2022-07-31 10:40:53-06,1438,543,2022-08-01 07:25:53-06,1,2022-02-15 20:30:53-06
10000,2022-07-31 10:41:05-06,3221,576,2022-08-02 13:51:05-06,1,2022-02-15 20:30:53-06
10001,2022-07-31 10:46:18-06,2188,244,2022-08-07 13:38:18-06,1,2022-02-15 20:30:53-06
10002,2022-07-31 10:48:16-06,1002,323,2022-08-06 09:15:16-06,1,2022-02-15 20:30:53-06
10003,2022-07-31 10:48:51-06,1603,13,2022-08-02 07:23:51-06,1,2022-02-15 20:30:53-06
10004,2022-07-31 10:51:23-06,2396,570,2022-08-03 12:12:23-06,1,2022-02-15 20:30:53-06
10005,2022-07-31 10:53:51-06,928,454,2022-08-09 14:39:51-06,1,2022-02-15 20:30:53-06
10006,2022-07-31 10:54:35-06,2538,470,2022-08-02 13:40:35-06,2,2022-02-15 20:30:53-06
10007,2022-07-31 10:54:58-06,293,445,2022-08-05 10:24:58-06,2,2022-02-15 20:30:53-06
10008,2022-07-31 10:59:36-06,2589,91,2022-08-03 15:43:36-06,2,2022-02-15 20:30:53-06
10009,2022-07-31 11:00:28-06,4441,437,2022-08-08 15:24:28-06,2,2022-02-15 20:30:53-06
10010,2022-07-31 11:01:36-06,2655,373,2022-08-07 13:27:36-06,2,2022-02-15 20:30:53-06
10011,2022-07-31 11:02:41-06,606,128,2022-08-08 10:04:41-06,1,2022-02-15 20:30:53-06
10012,2022-07-31 11:06:06-06,2554,513,2022-08-09 09:47:06-06,2,2022-02-15 20:30:53-06
10013,2022-07-31 11:08:21-06,2364,377,2022-08-08 06:22:21-06,2,2022-02-15 20:30:53-06
10014,2022-07-31 11:10:56-06,2344,443,2022-08-02 16:36:56-06,1,2022-02-15 20:30:53-06
10015,2022-07-31 11:11:17-06,67,153,2022-08-03 08:48:17-06,2,2022-02-15 20:30:53-06
10016,2022-07-31 11:13:06-06,2183,478,2022-08-09 15:11:06-06,1,2022-02-15 20:30:53-06
